"Line Scheme","Meter Scheme","PoemID","Poet","Title","Year","constraint_SUM_VIOL","constraint_footmin-f-resolution","constraint_footmin-w-resolution","constraint_strength.w=>-p","constraint_stress.s=>-u","constraint_stress.w=>-p","line","line_is_in_nonbounded_parses","line_iscorrect","line_iscorrect_dummy","line_iscorrect_dummy_iambic","line_iscorrect_human2","line_num","meter_info","num_sylls","num_sylls_correct","num_sylls_correct_control","num_sylls_correct_control_iambic","num_sylls_correct_human2","parse","parse_comp","parse_human","parse_human2","parse_str_compu","parse_str_human","parse_str_stress","parses_comp_nonbounded","perc_sylls_correct","perc_sylls_correct_control","perc_sylls_correct_control_iambic","perc_sylls_correct_human2","prosody_ipa","prosody_stress"
"trimeter","anapestic","Z200323132","William Cowper","Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez",1782,0,0,0,0,0,0,"Compared with the speed of its flight,",1,1,0,0,1,"(42, 6)","None",8,8,3,5,8,"wswwswws","wswwswws","wswwswws","wswwswws","com  PARED  with  the  SPEED  of  its  FLIGHT","com  PARED  with  the  SPEED  of  its  FLIGHT","com  PARED  with  the  SPEED  of  its  FLIGHT","wswwswws",1,0.375,0.625,1,"kəm.`pɛrd wɪð ðə `spiːd ʌv ɪts `flaɪt","UP U U P U U P"
"trimeter","anapestic","Z200323132","William Cowper","Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez",1782,10,10,0,0,0,0,"The tempest itself lags behind,",0,0,0,0,1,"(43, 6)","None",8,7,3,5,8,"wswwswws","wswwssws","wswwswws","wswwswws","the  TEM  pest  it  SELF  LAGS  be  HIND","the  TEM  pest  it  SELF  lags  be  HIND","the  TEM  pest  it  SELF  LAGS  be  HIND","wswwssws | wsswssws | wswswsws | wswwswss | wswsswss | wsswswss",0.875,0.375,0.625,1,"ðə `tɛm.pəst ɪt.`sɛlf `lægz bɪ.`haɪnd","U PU UP P UP"
"trimeter","anapestic","Z200323132","William Cowper","Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez",1782,2,0,0,0,1,1,"And the swift winged arrows of light.",0,0,0,0,1,"(44, 6)","None",9,6,8,4,9,"wwswwswws","wwswssws","wwswwswws","wwswwswws","and  the  SWIFT  winged  AR  ROWS  of  LIGHT","and  the  SWIFT  winged  ar  ROWS  of  light","and  the  SWIFT  WINGED  AR  rows  of  LIGHT","wwswssws | wwswswws",0.666666666667,0.888888888889,0.444444444444,1,"ænd ðə `swɪft `wɪŋd `æ.roʊz ʌv `laɪt","U U P P PU U P"
"trimeter","anapestic","Z200323132","William Cowper","Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez",1782,1,0,0,0,1,0,"When I think of my own native land,",1,0,1,0,1,"(45, 6)","None",9,5,9,4,9,"wwswwswws","swswswsws","wwswwswws","wwswwswws","WHEN  i  THINK  of  MY  own  NA  tive  LAND","when  i  THINK  of  my  OWN  na  tive  LAND","WHEN  i  THINK  of  my  own  NA  tive  LAND","swswswsws | wwswswsws | swswwssws | wwswwssws | swswwswws | wwswwswws",0.555555555556,1,0.444444444444,1,"`wɛn aɪ `θɪŋk ʌv maɪ oʊn `neɪ.tɪv `lænd","P U P U U U PU P"
"trimeter","anapestic","Z200323132","William Cowper","Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez",1782,2,0,0,0,1,1,"In a moment I seem to be there;",0,0,1,0,1,"(46, 6)","None",9,4,9,4,9,"wwswwswws","swswswsww","wwswwswws","wwswwswws","IN  a  MO  ment  I  seem  TO  be  there","in  a  MO  ment  i  SEEM  to  be  THERE","IN  a  MO  ment  I  SEEM  to  be  there","swswswsww | wwswswsww | swswsswsw | swswwswsw | wwswsswsw | wwswwswsw | swsswswsw | wwsswswsw",0.444444444444,1,0.444444444444,1,"`ɪn eɪ `moʊ.mənt `aɪ `siːm tuː biː ðɛr","P U PU P P U U U"
"trimeter","anapestic","Z200323132","William Cowper","Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez",1782,7,5,0,0,1,1,"But alas! recollection at hand",0,0,1,0,1,"(47, 6)","None",9,5,9,4,9,"wwswwswws","swsswswsw","wwswwswws","wwswwswws","BUT  al  AS  REC  ol  LEC  tion  AT  hand","but  al  AS  rec  ol  LEC  tion  at  HAND","but  al  AS  REC  ol  LEC  tion  AT  HAND","swsswswsw | swsswswss | wwsswswsw | swsswswws | swsswssws | wswswswsw | swswwswsw | wwsswswss | wwsswswws | wswswswss | swswwswss | wwswwswsw | wswswssws | swswwssws | wwswwswss",0.555555555556,1,0.444444444444,1,"bət ə.`læs 'rɛ.kə.`lɛk.ʃən `æt `hænd","U UP SUPU P P"
"trimeter","anapestic","Z200323132","William Cowper","Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez",1782,4,0,0,0,2,2,"Soon hurries me back to despair.",1,0,0,0,1,"(48, 6)","None",8,5,3,5,8,"wswwswws","wswswsws","wswwswws","wswwswws","soon  HUR  ries  ME  back  TO  de  SPAIR","soon  HUR  ries  me  BACK  to  de  SPAIR","SOON  HUR  ries  me  BACK  to  de  SPAIR","wswswsws | sswswsws | wswwswws | wswwswss | wsswswws | wsswswss | sswwswws | sswwswss | swswswws | swswswss | wswwswsw | sswwswsw",0.625,0.375,0.625,1,"`suːn `hɛː.iːz miː `bæk tuː dɪ.`spɛr","P PU U P U UP"
"trimeter","anapestic","Z200323132","William Cowper","Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez",1782,2,0,0,0,1,1,"But the sea-fowl is gone to her nest,",0,0,1,0,1,"(49, 7)","None",9,6,9,4,9,"wwswwswws","wswswswws","wwswwswws","wwswwswws","but  THE  sea  FOWL  is  GONE  to  her  NEST","but  the  SEA  fowl  is  GONE  to  her  NEST","but  the  SEA  FOWL  is  GONE  to  her  NEST","wswswswws | wwsswswws",0.666666666667,1,0.444444444444,1,"bət ðə `siː `faʊl ɪz `gɔːn tuː hɛː `nɛst","U U P P U P U U P"
"trimeter","anapestic","Z200323132","William Cowper","Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez",1782,0,0,0,0,0,0,"The beast is laid down in his lair,",0,0,0,0,1,"(50, 7)","None",8,5,3,5,8,"wswwswws","wswswsws","wswwswws","wswwswws","the  BEAST  is  LAID  down  IN  his  LAIR","the  BEAST  is  laid  DOWN  in  his  LAIR","the  BEAST  is  LAID  down  IN  his  LAIR","wswswsws",0.625,0.375,0.625,1,"ðə `biːst ɪz `leɪd daʊn `ɪn hɪz `lɛr","U P U P U P U P"
"trimeter","anapestic","Z200323132","William Cowper","Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez",1782,2,0,0,0,1,1,"Even here is a season of rest,",0,0,1,0,1,"(51, 7)","None",9,6,9,4,9,"wwswwswws","swswwswsw","wwswwswws","wwswwswws","EV  en  HERE  is  a  SEA  son  OF  rest","ev  en  HERE  is  a  SEA  son  of  REST","EV  en  HERE  is  a  SEA  son  of  REST","swswwswsw | swswwswws | swswwssws",0.666666666667,1,0.444444444444,1,"`iː.vɪn `hɪr ɪz eɪ `siː.zən ʌv `rɛst","PU P U U PU U P"
"trimeter","anapestic","Z200323132","William Cowper","Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez",1782,1,0,0,0,1,0,"And I to my cabin repair.",1,0,0,0,1,"(52, 7)","None",8,7,3,5,8,"wswwswws","wswwssws","wswwswws","wswwswws","and  I  to  my  CAB  IN  re  PAIR","and  I  to  my  CAB  in  re  PAIR","and  I  to  my  CAB  in  re  PAIR","wswwssws | wswwswws",0.875,0.375,0.625,1,"ænd `aɪ tuː maɪ `kæ.bən rɪ.`pɛr","U P U U PU UP"
"trimeter","anapestic","Z200323132","William Cowper","Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez",1782,5,5,0,0,0,0,"There is mercy in every place,",0,0,0,0,1,"(53, 7)","None",9,7,8,4,9,"wwswwswws","wwswwsws","wwswwswws","wwswwswws","there  is  MER  cy  in  EV  ery  PLACE","there  is  MER  cy  in  EV  ery  place","there  is  MER  cy  in  EV  ery  PLACE","wwswwsws | wwswssws | wwsswsws | wswswsws | wwswswsws | wwswswws",0.777777777778,0.888888888889,0.444444444444,1,"ðɛr ɪz `mɛː.siː ɪn `ɛv.riː `pleɪs","U U PU U PU P"
"trimeter","anapestic","Z200323132","William Cowper","Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez",1782,7,5,0,0,1,1,"And mercy, encouraging thought!",1,0,0,0,1,"(54, 7)","None",8,6,3,5,8,"wswwswws","wswwswsw","wswwswws","wswwswws","and  MER  cy  en  COUR  ag  ING  thought","and  MER  cy  en  COUR  ag  ing  THOUGHT","and  MER  cy  en  COUR  ag  ing  THOUGHT","wswwswsw | wswsswsw | wsswswsw | wswwswws | wswsswws | wswwswss | wsswswws | wsswswss | wswswsws",0.75,0.375,0.625,1,"ænd `mɛː.siː ɛn.`kɛː.ɪ.ʤɪŋ `θɔːt","U PU UPUU P"
"trimeter","anapestic","Z200323132","William Cowper","Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez",1782,8,5,0,0,1,2,"Gives even affliction a grace,",1,0,0,0,1,"(55, 7)","None",8,6,3,5,8,"wswwswws","wswwswsw","wswwswws","wswwswws","gives  EV  en  af  FLIC  tion  A  grace","gives  EV  en  af  FLIC  tion  a  GRACE","GIVES  EV  en  af  FLIC  tion  a  GRACE","wswwswsw | wswsswsw | wsswswsw | wswwswws | sswwswsw | wswsswws | wswwssws | wsswswws | sswsswsw | wsswssws | swswswsw | wswswsws | sswwswws | sswsswws | sswwssws | swswswws | swswssws",0.75,0.375,0.625,1,"`gɪvz `iː.vɪn ə.`flɪk.ʃən eɪ `greɪs","P PU UPU U P"
"trimeter","anapestic","Z200323132","William Cowper","Verses, Supposed to be Written by Alexander Selkirk, During His Solitary Abode in the Island of Juan Fernandez",1782,2,0,0,0,1,1,"And reconciles man to his lot.",1,0,0,0,1,"(56, 7)","None",8,5,3,5,8,"wswwswws","wswswsws","wswwswws","wswwswws","and  REC  on  CILES  man  TO  his  LOT","and  REC  on  ciles  MAN  to  his  LOT","and  REC  on  CILES  MAN  to  his  LOT","wswswsws | wswsswws | wswwswws",0.625,0.375,0.625,1,"ænd `rɛ.kən.'saɪlz `mæn tuː hɪz `lɑt","U PUS P U U P"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,7,0,5,0,1,1,"Just for a handful of silver he left us,",1,0,1,0,1,"(1, 1)","None",11,7,11,6,11,"swwswwswwsw","swwsswswsws","swwswwswwsw","swwswwswwsw","JUST  for  a  HAND  FUL  of  SIL  ver  HE  left  US","JUST  for  a  HAND  ful  of  SIL  ver  he  LEFT  us","JUST  for  a  HAND  FUL  of  SIL  ver  HE  LEFT  us","swwsswswsws | swwswwswsws | swwsswswssw | swwsswswwsw | swwswwswssw | swwswwswwsw | swwsswsswsw | swswswswsws | swwswswswsw | swswswswssw | swswswswwsw",0.636363636364,1,0.545454545455,1,"`ʤəst fɔːr eɪ `hænd.'fʊl ʌv `sɪl.vɛː `hiː `lɛft əs","P U U PS U PU P P U"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,0,0,0,0,0,0,"Just for a riband to stick in his coat",0,0,0,0,1,"(2, 1)","None",10,6,9,4,10,"swwswwswws","swwswswws","swwswwswws","swwswwswws","JUST  for  a  RIBAND  to  STICK  in  his  COAT","JUST  for  a  RIBAND  to  stick  IN  his  coat","JUST  for  a  RIBAND  to  STICK  in  his  COAT","swwswswws",0.6,0.9,0.4,1,"`ʤəst fɔːr eɪ `ɹbɪænd tuː `stɪk ɪn hɪz `koʊt","P U U P U P U U P"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,5,5,0,0,0,0,"Found the one gift of which fortune bereft us,",1,1,1,0,1,"(3, 1)","None",11,11,11,6,11,"swwswwswwsw","swwswwswwsw","swwswwswwsw","swwswwswwsw","FOUND  the  one  GIFT  of  which  FOR  tune  ber  EFT  us","FOUND  the  one  GIFT  of  which  FOR  tune  ber  EFT  us","FOUND  the  one  GIFT  of  which  FOR  tune  ber  EFT  us","swwswwswwsw | swwswwswssw | swwswwsswsw | swwswswswsw",1,1,0.545454545455,1,"`faʊnd ðə wʌn `gɪft ʌv wɪʧ `fɔːr.ʧən bɛː.`ɛft əs","P U U P U U PU UP U"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,2,0,0,0,1,1,"Lost all the others she lets us devote;",1,0,1,0,1,"(4, 1)","None",10,7,10,5,10,"swwswwswws","swwswswsws","swwswwswws","swwswwswws","LOST  all  the  OTH  ers  SHE  lets  US  de  VOTE","LOST  all  the  OTH  ers  she  LETS  us  de  VOTE","LOST  all  the  OTH  ers  SHE  LETS  us  de  VOTE","swwswswsws | swwsswswws | swwsswswss | swwswsswws | swwswwswws | swwswwswss",0.7,1,0.5,1,"`lɔːst ɔːl ðə `ə.ðɛːz `ʃiː `lɛts əs dɪ.`voʊt","P U U PU P P U UP"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,2,0,0,0,1,1,"They, with the gold to give, doled him out silver,",0,0,1,0,1,"(5, 1)","None",11,8,11,6,11,"swwswwswwsw","swwswswswsw","swwswwswwsw","swwswwswwsw","THEY  with  the  GOLD  to  GIVE  doled  HIM  out  SIL  ver","THEY  with  the  GOLD  to  give  DOLED  him  out  SIL  ver","THEY  with  the  GOLD  to  GIVE  DOLED  him  out  SIL  ver","swwswswswsw | swwswsswwsw",0.727272727273,1,0.545454545455,1,"`ðeɪ wɪð ðə `goʊld tuː `gɪv `doʊld hɪm aʊt `sɪl.vɛː","P U U P U P P U U PU"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,1,0,0,0,1,0,"So much was theirs who so little allowed:",0,0,1,0,1,"(6, 1)","None",10,5,10,5,10,"swwswwswws","wswwswssws","swwswwswws","swwswwswws","so  MUCH  was  theirs  WHO  so  LIT  TLE  al  LOWED","SO  much  was  THEIRS  who  so  LIT  tle  al  LOWED","so  MUCH  was  theirs  WHO  so  LIT  tle  al  LOWED","wswwswssws | wswwswswws",0.5,1,0.5,1,"soʊ `mʌʧ wɑz ðɛrz `huː soʊ `lɪ.təl ə.`laʊd","U P U U P U PU UP"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,1,0,0,0,1,0,"How all our copper had gone for his service!",0,0,1,0,1,"(7, 1)","None",11,8,11,6,11,"swwswwswwsw","wswsswswwsw","swwswwswwsw","swwswwswwsw","how  ALL  our  COP  PER  had  GONE  for  his  SER  vice","HOW  all  our  COP  per  had  GONE  for  his  SER  vice","how  ALL  our  COP  per  had  GONE  for  his  SER  vice","wswsswswwsw | wswswsswwsw | wswswwswwsw",0.727272727273,1,0.545454545455,1,"haʊ `ɔːl aʊr `kɑ.pɛː hæd `gɔːn fɔːr hɪz `sɛː.vəs","U P U PU U P U U PU"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,2,0,0,0,1,1,"Rags were they purple, his heart had been proud!",1,0,1,0,1,"(8, 1)","None",10,7,10,5,10,"swwswwswws","swwswswsws","swwswwswws","swwswwswws","RAGS  were  they  PUR  ple  HIS  heart  HAD  been  PROUD","RAGS  were  they  PUR  ple  his  HEART  had  been  PROUD","RAGS  were  they  PUR  ple  his  HEART  HAD  been  PROUD","swwswswsws | swwswwswws | swwsswswws",0.7,1,0.5,1,"`rægz wɛː ðeɪ `pɛː.pəl hɪz `hɑrt `hæd bən `praʊd","P U U PU U P P U P"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,2,0,0,0,2,0,"We that had loved him so, followed him, honoured him,",1,0,1,0,1,"(9, 1)","None",12,8,12,6,12,"swwswwswwsww","wswswwsswsws","swwswwswwsww","swwswwswwsww","we  THAT  had  LOVED  him  so  FOL  LOWED  him  HON  oured  HIM","WE  that  had  LOVED  him  so  FOL  lowed  him  HON  oured  him","we  THAT  had  LOVED  him  so  FOL  lowed  him  HON  oured  him","wswswwsswsws | swwswwsswsws | wswswwsswssw | swwswwsswssw | wswswwswwsws | swwswwswwsws | wswswwswwssw | wswswwsswsww | swwswwswwssw | swwswwsswsww | wswswwswwsww | swwswwswwsww",0.666666666667,1,0.5,1,"wiː `ðæt hæd `lʌvd hɪm soʊ `fɑ.loʊd hɪm `ɑ.nʌ hɪm","U P U P U U PU U PU U"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,4,0,0,0,3,1,"Lived in his mild and magnificent eye,",1,0,1,0,1,"(10, 1)","None",10,6,10,5,10,"swwswwswws","swswswssws","swwswwswws","swwswwswws","LIVED  in  HIS  mild  AND  mag  NIF  I  cent  EYE","LIVED  in  his  MILD  and  mag  NIF  i  cent  EYE","LIVED  in  his  MILD  and  mag  NIF  i  cent  EYE","swswswssws | swwswwssws | swswswswws | swwswsswsw | swwswwswws | swwswsswws | swwswswsws",0.6,1,0.5,1,"`laɪvd ɪn hɪz `maɪld ænd mæg.`nɪ.fə.sənt `aɪ","P U U P U UPUU P"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,7,5,0,0,1,1,"Learned his great language, caught his clear accents,",0,0,0,0,1,"(11, 1)","None",10,4,6,5,10,"swwswswwsw","swswswswssw","swwswswwsw","swwswswwsw","LEA  rned  HIS  great  LAN  guage  CAUGHT  his  CLEAR  AC  cents","LEA  rned  his  GREAT  lan  GUAGE  caught  his  CLEAR  ac","LEA  rned  his  GREAT  LAN  guage  CAUGHT  his  CLEAR  AC  cents","swswswswssw | swsswswssw | swswsswswsw | swswswswsws | swswswswsww | swswwswssw | swsswswsww | swswwswsww",0.4,0.6,0.5,1,"`lɛː.nɪd hɪz `greɪt `læŋ.gwəʤ `kɑt hɪz `klɪr `æk.sɛnts","PU U P PU P U P PU"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,1,0,0,0,1,0,"Made him our pattern to live and to die!",1,0,1,0,1,"(12, 1)","None",10,9,10,5,10,"swwswwswws","swwsswswws","swwswwswws","swwswwswws","MADE  him  our  PAT  TERN  to  LIVE  and  to  DIE","MADE  him  our  PAT  tern  to  LIVE  and  to  DIE","MADE  him  our  PAT  tern  to  LIVE  and  to  DIE","swwsswswws | swwswwswws",0.9,1,0.5,1,"`meɪd hɪm aʊr `pæ.tɛːn tuː `laɪv ænd tuː `daɪ","P U U PU U P U U P"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,3,0,0,0,2,1,"Shakespeare was of us, Milton was for us,",0,0,0,0,1,"(13, 1)","None",10,6,6,5,10,"swwswswwsw","swswwswsww","swwswswwsw","swwswswwsw","SHAKE  speare  WAS  of  us  MIL  ton  WAS  for  us","SHAKE  speare  was  OF  us  MIL  ton  was  FOR  us","SHAKE  SPEARE  was  of  us  MIL  ton  was  for  us","swswwswsww | sswswswsww",0.6,0.6,0.5,1,"`ʃeɪk.'spiːr wɑz ʌv əs `mɪl.tən wɑz fɔːr əs","PS U U U PU U U U"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,3,0,0,0,2,1,"Burns, Shelley, were with us, they watch from their graves!",1,0,0,0,0,"(14, 1)","None",11,8,3,6,10,"wswwswwswws","wswswswswws","wswwswwswws","sswwswwswws","burns  SHEL  ley  WERE  with  US  they  WATCH  from  their  GRAVES","burns  SHEL  ley  were  WITH  us  they  WATCH  from  their  GRAVES","BURNS  SHEL  ley  were  with  us  they  WATCH  from  their  GRAVES","wswswswswws | wsswswwswws | wsswwswswws | sswswswswws | wswswwsswws | wswsswwswws | wswwswwswws | sswswwsswws | sswsswwswws | sswwswwswws",0.727272727273,0.272727272727,0.545454545455,0.909090909091,"`bɛːnz `ʃɛ.liː wɛː wɪð əs ðeɪ `wɑʧ frʌm ðɛr `greɪvz","P PU U U U U P U U P"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,2,0,0,0,1,1,"He alone breaks from the van and the freemen,",1,0,1,0,1,"(15, 1)","None",11,8,11,6,11,"swwswwswwsw","swswswswwsw","swwswwswwsw","swwswwswwsw","HE  al  ONE  breaks  FROM  the  VAN  and  the  FRE  emen","HE  al  one  BREAKS  from  the  VAN  and  the  FRE  emen","HE  al  ONE  BREAKS  from  the  VAN  and  the  FRE  emen","swswswswwsw | swsswwswwsw | swwswwswwsw",0.727272727273,1,0.545454545455,1,"`hiː ə.`loʊn `breɪks frʌm ðə `væn ænd ðə `friː.mɛn","P UP P U U P U U PU"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,2,0,0,0,1,1,"He alone sinks to the rear and the slaves!",1,0,1,0,1,"(16, 1)","None",10,7,10,5,10,"swwswwswws","swswswswws","swwswwswws","swwswwswws","HE  al  ONE  sinks  TO  the  REAR  and  the  SLAVES","HE  al  one  SINKS  to  the  REAR  and  the  SLAVES","HE  al  ONE  SINKS  to  the  REAR  and  the  SLAVES","swswswswws | swsswwswws | swwswwswws",0.7,1,0.5,1,"`hiː ə.`loʊn `sɪŋks tuː ðə `rɪr ænd ðə `sleɪvz","P UP P U U P U U P"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,2,0,0,0,1,1,"We shall march prospering, not thro' his presence;",0,0,1,0,1,"(17, 2)","None",11,6,11,6,11,"swwswwswwsw","wswswswswsw","swwswwswwsw","swwswwswwsw","we  SHALL  march  PROS  per  ING  not  THRO  his  PRES  ence","WE  shall  march  PROS  per  ing  NOT  thro  his  PRES  ence","we  SHALL  MARCH  PROS  per  ing  not  THRO  his  PRES  ence","wswswswswsw | wswsswswsw | swsswswswsw | wswswsswsw | wswswwswsw | wwsswswswsw | swsswsswsw | swsswwswsw | wwsswsswsw | wwsswwswsw",0.545454545455,1,0.545454545455,1,"wiː `ʃæl `mɑrʧ `prɑ.spɛː.ɪŋ nɑt `θɹəʊ hɪz `prɛ.zəns","U P P PUU U P U PU"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,0,0,0,0,0,0,"Songs may inspirit us, not from his lyre;",0,0,0,0,1,"(18, 2)","None",10,3,8,3,10,"swwswwswws","swswswws","swwswwswws","swwswwswws","SONGS  may  INSPIRIT  us  NOT  from  his  LYRE","SONGS  may  inspirit  US  not  from  HIS  lyre","SONGS  may  INSPIRIT  us  NOT  from  his  LYRE","swswswws",0.3,0.8,0.3,1,"`sɔːŋz meɪ `nspɪɪɪɹt əs `nɑt frʌm hɪz `laɪr","P U P U P U U P"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,0,0,0,0,0,0,"Deeds will be done, while he boasts his quiescence,",0,0,0,0,1,"(19, 2)","None",11,5,9,4,11,"swwswwswwsw","swswswsws","swwswwswwsw","swwswwswwsw","DEEDS  will  BE  done  WHILE  he  BOASTS  his  QUIESCENCE","DEEDS  will  be  DONE  while  he  BOASTS  his  quiescence","DEEDS  will  BE  done  WHILE  he  BOASTS  his  QUIESCENCE","swswswsws | swwswwsws",0.454545454545,0.818181818182,0.363636363636,1,"`diːdz wɪl `biː dən `waɪl hiː `boʊsts hɪz `kwɪɛʌsns","P U P U P U P U P"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,3,0,0,0,1,2,"Still bidding crouch whom the rest bade aspire:",0,0,1,0,1,"(20, 2)","None",10,5,10,5,10,"swwswwswws","wswswswsws","swwswwswws","swwswwswws","still  BID  ding  CROUCH  whom  THE  rest  BADE  as  PIRE","STILL  bid  ding  CROUCH  whom  the  REST  bade  as  PIRE","STILL  BID  ding  CROUCH  whom  the  REST  BADE  as  PIRE","wswswswsws | wswswwssws | sswswswsws | sswswwssws",0.5,1,0.5,1,"`stɪl `bɪ.dɪŋ `kraʊʧ huːm ðə `rɛst `beɪd ə.`spaɪr","P PU P U U P P UP"
"tetrameter","dactylic","Z300289646","Robert Browning","The Lost Leader",1845,2,0,0,0,1,1,"Blot out his name, then, record one lost soul more,",1,0,0,0,0,"(21, 2)","None",11,5,8,3,8,"swwswwswsws","swwswswswsw","swwswwswsws","swwswwswwsw","BLOT  out  his  NAME  then  REC  ord  ONE  lost  SOUL  more","BLOT  out  his  NAME  then  rec  ORD  one  LOST  soul  MORE","BLOT  out  his  NAME  then  REC  ord  one  LOST  SOUL  more","swwswswswsw | swwswsswsws | swwsswswsws | swwswwswsws | swwswswwsws | swwswsswssw | swwsswswssw | swwswwswssw | swwswswwssw",0.454545454545,0.727272727273,0.272727272727,0.727272727273,"`blɑt aʊt hɪz `neɪm ðɛn `rɛ.kɛːd wʌn `lɔːst `soʊl mɔːr","P U U P U PU U P P U"
