author	title	date	text	scansion	num_sylls	frequency
William Shakespeare	Lear on the Heath (from King Lear III.ii.1-9)	1605	Crack Nature's moulds, all germains spill at once,	wswswswsws	10	1
William Shakespeare	Lear on the Heath (from King Lear III.ii.1-9)	1605	That makes ingrateful man.	wswsws	6	1
William Shakespeare	Prospero Explains (from The Tempest IV.i.148-63)	1611	Our revels now are ended. These our actors,	wswswswswsw	11	1
William Shakespeare	Prospero Explains (from The Tempest IV.i.148-63)	1611	As I foretold you, were all spirits and	wswswswsws	10	1
William Shakespeare	Prospero Explains (from The Tempest IV.i.148-63)	1611	Are melted into air, into thin air;	wswswswsws	10	1
William Shakespeare	Prospero Explains (from The Tempest IV.i.148-63)	1611	And, like the baseless fabric of this vision,	wswswswswsw	11	1
William Shakespeare	Prospero Explains (from The Tempest IV.i.148-63)	1611	The cloud-capped towers, the gorgeous palaces	wswswswsws	10	1
William Shakespeare	Prospero Explains (from The Tempest IV.i.148-63)	1611	The solemn temples, the great globe itself,	wswswswsws	10	1
William Shakespeare	Prospero Explains (from The Tempest IV.i.148-63)	1611	Yea, all which it inherit, shall dissolve,	wswswswsws	10	1
William Shakespeare	Prospero Explains (from The Tempest IV.i.148-63)	1611	And, like this insubstantial pageant faded,	wswswswswsw	11	1
William Shakespeare	Prospero Explains (from The Tempest IV.i.148-63)	1611	Leave not a rack behind. We are such stuff	wswswswsws	10	1
William Shakespeare	Prospero Explains (from The Tempest IV.i.148-63)	1611	As dreams are made on, and our little life	wswswswsws	10	1
William Shakespeare	Prospero Explains (from The Tempest IV.i.148-63)	1611	Is rounded with a sleep. Sir, I am vexed.	wswswswsws	10	1
William Shakespeare	Prospero Explains (from The Tempest IV.i.148-63)	1611	Bear with my weakness: my old brain is troubled.	wswswswswsw	11	1
William Shakespeare	Prospero Explains (from The Tempest IV.i.148-63)	1611	Be not disturbed with my infirmity.	wswswswsws	10	1
William Shakespeare	Prospero Explains (from The Tempest IV.i.148-63)	1611	If you be pleased, retire into my cell	wswswswsws	10	1
William Shakespeare	Prospero Explains (from The Tempest IV.i.148-63)	1611	And there repose. A turn or two I'll walk	wswswswsws	10	1
William Shakespeare	Prospero Explains (from The Tempest IV.i.148-63)	1611	To still my beating mind.	wswsws	6	1
William Wordsworth	She Dwelt Among the Untrodden Ways	1800	She dwelt among the untrodden ways,	wswswsws	8	1
William Wordsworth	She Dwelt Among the Untrodden Ways	1800	Beside the springs of Dove,	wswsws	6	1
William Wordsworth	She Dwelt Among the Untrodden Ways	1800	A maid whom there were none to praise,	wswswsws	8	1
William Wordsworth	She Dwelt Among the Untrodden Ways	1800	And very few to love.	wswsws	6	1
William Wordsworth	She Dwelt Among the Untrodden Ways	1800	A violet by a mossy stone	wswswsws	8	1
William Wordsworth	She Dwelt Among the Untrodden Ways	1800	Half hidden from the eye!	wswsws	6	1
William Wordsworth	She Dwelt Among the Untrodden Ways	1800	—Fair as a star, when only one	wswswsws	8	1
William Wordsworth	She Dwelt Among the Untrodden Ways	1800	Is shining in the sky.	wswsws	6	1
William Wordsworth	She Dwelt Among the Untrodden Ways	1800	She lived unknown, and few could know	wswswsws	8	1
William Wordsworth	She Dwelt Among the Untrodden Ways	1800	When Lucy ceased to be;	wswsws	6	1
William Wordsworth	She Dwelt Among the Untrodden Ways	1800	But she is in her grave, and, oh,	wswswsws	8	1
William Wordsworth	She Dwelt Among the Untrodden Ways	1800	The difference to me!	wswsws	6	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	That light whose smile kindles the Universe,	wswswswsws	10	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	That Beauty in which all things work and move,	wswswswsws	10	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	That Benediction which the eclipsing curse	wswswswsws	10	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	Of birth can quench not, that sustaining Love	wswswswsws	10	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	Which through the web of being blindly wove	wswswswsws	10	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	By man and beast and earth and air and sea,	wswswswsws	10	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	Burns bright or dim as each are mirrors of	wswswswsws	10	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	The fire for which all thirst; now beams on me,	wswswswsws	10	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	Consuming the last clouds of cold mortality.	wswswswswsws	12	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	The breath whose might I have invoked in song	wswswswsws	10	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	Descends on me; my spirit's bark is driven	wswswswsws	10	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	Far from the shore, far from the trembling throng	wswswswsws	10	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	Whose sails were never to the tempest given;	wswswswsws	10	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	The massy earth and sphered skies are riven!	wswswswsws	10	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	I am borne darkly, fearfully, afar;	wswswswsws	10	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	Whilst, burning through the inmost veil of Heaven,	wswswswswsw	11	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	The soul of Adonais, like a star,	wswswswsws	10	1
Percy Bysshe Shelley	Adonais (stanzas 54-55)	1821	Beacons from the abode where the Eternal are.	wswswswswsws	12	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Life of Life! thy lips enkindle	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	With their love the breath between them;	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	And thy smiles before they dwindle	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Make the cold air fire; then screen them	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	In those looks, where whoso gazes	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Faints, entangled in their mazes.	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Child of Light! thy limbs are burning	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Thro' the vest which seems to hide them;	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	As the radiant lines of morning	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Thro' the clouds ere they divide them;	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	And this atmosphere divinest	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Shrouds thee wheresoe'er thou shinest.	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Fair are others; none beholds thee,	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	But thy voice sounds low and tender	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Like the fairest, for it folds thee	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	From the sight, that liquid splendour,	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	And all feel, yet see thee never,	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	As I feel now, lost forever!	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Lamp of Earth! where'er thou movest	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Its dim shapes are clad with brightness	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	And the souls of whom thou lovest	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Walk upon the winds with lightness,	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Till they fail, as I am failing,	swswswsw	8	1
Percy Bysshe Shelley	Life of Life (from Prometheus Unbound II.v.48-71)	1820	Dizzy, lost, yet unbewailing!	swswswsw	8	1
Percy Bysshe Shelley	Mont Blanc ll. 1-11	1817	The everlasting universe of things	wswswswsws	10	1
Percy Bysshe Shelley	Mont Blanc ll. 1-11	1817	Flows through the mind, and rolls its rapid waves,	wswswswsws	10	1
Percy Bysshe Shelley	Mont Blanc ll. 1-11	1817	Now dark--now glittering--now reflecting gloom--	wswswswsws	10	1
Percy Bysshe Shelley	Mont Blanc ll. 1-11	1817	Now lending splendour, where from secret springs	wswswswsws	10	1
Percy Bysshe Shelley	Mont Blanc ll. 1-11	1817	The source of human thought its tribute brings	wswswswsws	10	1
Percy Bysshe Shelley	Mont Blanc ll. 1-11	1817	Of waters,--with a sound but half its own,	wswswswsws	10	1
Percy Bysshe Shelley	Mont Blanc ll. 1-11	1817	Such as a feeble brook will oft assume	wswswswsws	10	1
Percy Bysshe Shelley	Mont Blanc ll. 1-11	1817	In the wild woods, among the mountains lone,	wswswswsws	10	1
Percy Bysshe Shelley	Mont Blanc ll. 1-11	1817	Where waterfalls around it leap for ever,	wswswswsws	10	1
Percy Bysshe Shelley	Mont Blanc ll. 1-11	1817	Where woods and winds contend, and a vast river	wswswswsws	10	1
Percy Bysshe Shelley	Mont Blanc ll. 1-11	1817	Over its rocks ceaselessly bursts and raves.	wswswswsws	10	1
Percy Bysshe Shelley	Ozymandias	1818	I met a traveller from an antique land,	wswswswsws	10	1
Percy Bysshe Shelley	Ozymandias	1818	Who said: Two vast and trunkless legs of stone	wswswswsws	10	1
Percy Bysshe Shelley	Ozymandias	1818	Stand in the desert.... Near them, on the sand,	wswswswsws	10	1
Percy Bysshe Shelley	Ozymandias	1818	Half sunk, a shattered visage lies, whose frown,	wswswswsws	10	1
Percy Bysshe Shelley	Ozymandias	1818	And wrinkled lip, and sneer of cold command,	wswswswsws	10	1
Percy Bysshe Shelley	Ozymandias	1818	Tell that its sculptor well those passions read	wswswswsws	10	1
Percy Bysshe Shelley	Ozymandias	1818	Which yet survive, stamped on these lifeless things,	wswswswsws	10	1
Percy Bysshe Shelley	Ozymandias	1818	The hand that mocked them, and the heart that fed:	wswswswsws	10	1
Percy Bysshe Shelley	Ozymandias	1818	And on the pedestal these words appear:	wswswswsws	10	1
Percy Bysshe Shelley	Ozymandias	1818	My name is Ozymandias, king of kings:	wswswswsws	10	1
Percy Bysshe Shelley	Ozymandias	1818	Look on my works, ye Mighty, and despair!	wswswswsws	10	1
Percy Bysshe Shelley	Ozymandias	1818	Nothing beside remains. Round the decay	wswswswsws	10	1
Percy Bysshe Shelley	Ozymandias	1818	Of that colossal wreck, boundless and bare,	wswswswsws	10	1
Percy Bysshe Shelley	Ozymandias	1818	The lone and level sands stretch far away.	wswswswsws	10	1
Sir Philip Sidney	Astrophel and Stella: 31	1591	With how sad steps, O Moone, thou climb'st the skies,	wswswswsws	10	1
Sir Philip Sidney	Astrophel and Stella: 31	1591	How silently, and with how wanne a face,	wswswswsws	10	1
Sir Philip Sidney	Astrophel and Stella: 31	1591	What, may it be that even in heavenly place	wswswswswsws	12	1
Sir Philip Sidney	Astrophel and Stella: 31	1591	That busie archer his sharpe arrowes tries?	wswswswsws	10	1
Sir Philip Sidney	Astrophel and Stella: 31	1591	Sure, if that long with Love acquainted eyes	wswswswsws	10	1
Sir Philip Sidney	Astrophel and Stella: 31	1591	Can judge of Love, thou feel'st a Lover's case;	wswswswsws	10	1
Sir Philip Sidney	Astrophel and Stella: 31	1591	I reade it in thy lookes, thy languisht grace,	wswswswsws	10	1
Sir Philip Sidney	Astrophel and Stella: 31	1591	To me that feele the like, thy state descries.	wswswswsws	10	1
Sir Philip Sidney	Astrophel and Stella: 31	1591	Then ev'n of fellowship, O Moone, tell me	wswswswsws	10	1
Sir Philip Sidney	Astrophel and Stella: 31	1591	Is constant Love deem'd there but want of wit?	wswswswsws	10	1
Sir Philip Sidney	Astrophel and Stella: 31	1591	Are Beauties there as proud as here they be?	wswswswsws	10	1
Sir Philip Sidney	Astrophel and Stella: 31	1591	Do they above love to be lov'd, and yet	wswswswsws	10	1
Sir Philip Sidney	Astrophel and Stella: 31	1591	Those Lovers scorne whom that Love doth Possesse?	wswswswsws	10	1
Sir Philip Sidney	Astrophel and Stella: 31	1591	Do they call Vertue there ungratefulnesse?	wswswswsws	10	1
Michael Drayton	Since There's No Help	1599	Since there's no help, come let us kiss and part;	wswswswsws	10	1
Michael Drayton	Since There's No Help	1599	Nay, I have done, you get no more of me,	wswswswsws	10	1
Michael Drayton	Since There's No Help	1599	And I am glad, yea glad with all my heart	wswswswsws	10	1
Michael Drayton	Since There's No Help	1599	That thus so cleanly I myself can free;	wswswswsws	10	1
Michael Drayton	Since There's No Help	1599	Shake hands forever, cancel all our vows,	wswswswsws	10	1
Michael Drayton	Since There's No Help	1599	And when we meet at any time again,	wswswswsws	10	1
Michael Drayton	Since There's No Help	1599	Be it not seen in either of our brows	wswswswsws	10	1
Michael Drayton	Since There's No Help	1599	That we one jot of former love retain.	wswswswsws	10	1
Michael Drayton	Since There's No Help	1599	Now at the last gasp of Love's latest breath	wswswswsws	10	1
Michael Drayton	Since There's No Help	1599	When, his pulse failing, Passion speechless lies,	wswswswsws	10	1
Michael Drayton	Since There's No Help	1599	When Faith is kneeling by his bed of death,	wswswswsws	10	1
Michael Drayton	Since There's No Help	1599	And Innocence is closing up his eyes,	wswswswsws	10	1
Michael Drayton	Since There's No Help	1599	Now if thou wouldst, when all have given him over,	wswswswsws	10	1
Michael Drayton	Since There's No Help	1599	From death to life thou mightst him yet recover.	wswswswsws	10	1
Elizabeth Barrett Browning	Sonnets from the Portuguese #7	1850	The face of all the world is changed, I think,	wswswswsws	10	1
Elizabeth Barrett Browning	Sonnets from the Portuguese #7	1850	Since first I heard the footsteps of thy soul	wswswswsws	10	1
Elizabeth Barrett Browning	Sonnets from the Portuguese #7	1850	Move still, oh, still, beside me, as they stole	wswswswsws	10	1
Elizabeth Barrett Browning	Sonnets from the Portuguese #7	1850	Betwixt me and the dreadful outer brink	wswswswsws	10	1
Elizabeth Barrett Browning	Sonnets from the Portuguese #7	1850	Of obvious death, where I, who thought to sink,	wswswswsws	10	1
Elizabeth Barrett Browning	Sonnets from the Portuguese #7	1850	Was caught up into love, and taught the whole	wswswswsws	10	1
Elizabeth Barrett Browning	Sonnets from the Portuguese #7	1850	Of life in a new rhythm. The cup of dole	wswswswsws	10	1
Elizabeth Barrett Browning	Sonnets from the Portuguese #7	1850	God gave for baptism, I am fain to drink,	wswswswsws	10	1
Elizabeth Barrett Browning	Sonnets from the Portuguese #7	1850	And praise its sweetness, Sweet, with thee anear.	wswswswsws	10	1
Elizabeth Barrett Browning	Sonnets from the Portuguese #7	1850	The names of country, heaven, are changed away	wswswswsws	10	1
Elizabeth Barrett Browning	Sonnets from the Portuguese #7	1850	For where thou art or shalt be, there or here;	wswswswsws	10	1
Elizabeth Barrett Browning	Sonnets from the Portuguese #7	1850	And this... this lute and song... loved yesterday,	wswswswsws	10	1
Elizabeth Barrett Browning	Sonnets from the Portuguese #7	1850	(The singing angels know) are only dear,	wswswswsws	10	1
Elizabeth Barrett Browning	Sonnets from the Portuguese #7	1850	Because thy name moves right in what they say.	wswswswsws	10	1
Edmund Spenser	Amoretti 75	1595	One day I wrote her name upon the strand,	wswswswsws	10	1
Edmund Spenser	Amoretti 75	1595	But came the waves and washèd it away:	wswswswsws	10	1
Edmund Spenser	Amoretti 75	1595	Agayne I wrote it with a second hand,	wswswswsws	10	1
Edmund Spenser	Amoretti 75	1595	But came the tyde, and made my paynes his pray.	wswswswsws	10	1
Edmund Spenser	Amoretti 75	1595	Vayne man, sayd she, that doest in vaine assay,	wswswswsws	10	1
Edmund Spenser	Amoretti 75	1595	A mortall thing so to immortalize.	wswswswsws	10	1
Edmund Spenser	Amoretti 75	1595	For I my selve shall lyke to this decay,	wswswswsws	10	1
Edmund Spenser	Amoretti 75	1595	And eek my name bee wyped out lykewize.	wswswswsws	10	1
Edmund Spenser	Amoretti 75	1595	Not so, (quod I) let baser things devize	wswswswsws	10	1
Edmund Spenser	Amoretti 75	1595	To dy in dust, but you shall live by fame:	wswswswsws	10	1
Edmund Spenser	Amoretti 75	1595	My verse your vertues rare shall eternize,	wswswswsws	10	1
Edmund Spenser	Amoretti 75	1595	And in the hevens wryte your glorrious name,	wswswswsws	10	1
Edmund Spenser	Amoretti 75	1595	Where whenas death shall all the world subdew,	wswswswsws	10	1
Edmund Spenser	Amoretti 75	1595	Our love shall live, and later life renew.	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	Who travels by the wearie wandring way,	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	To come vnto his wished home in haste,	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	And meetes a flood, that doth his passage stay,	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	Is not great grace to helpe him ouer past,	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	Or free his feet, that in the myre sticke fast?	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	Most enuious man, that grieues at neighbours good,	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	And fond, that ioyest in the woe thou hast,	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	Why wilt not let him pass, that long hath stood	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	Vpon the banke, yet wilt thy selfe not passe the flood?	wswswswswsws	12	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	He there does now enjoy eternall rest	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	And happie ease, which thou doest want and craue,	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	And further from it daily wanderest:	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	What if some little paine the passage haue,	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	That makes fraile flesh to feare the bitter waue?	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	Is not short paine well borne, that brings long ease,	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	And layes the soule to sleepe in quiet graue?	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	Sleepe after toyle, port after stormy seas,	wswswswsws	10	1
Edmund Spenser	Despayre in Praise of Suicide (Faerie Queene 1.9.39-40)	1596	Ease after warre, death after life does greatly please.	wswswswsws	10	1
Dante Gabriel Rossetti	Sudden Light	1863	I have been here before,	wswsws	6	1
Dante Gabriel Rossetti	Sudden Light	1863	But when or how I cannot tell:	wswswsws	8	1
Dante Gabriel Rossetti	Sudden Light	1863	I know the grass beyond the door,	wswswsws	8	1
Dante Gabriel Rossetti	Sudden Light	1863	The sweet keen smell,	wsws	4	1
Dante Gabriel Rossetti	Sudden Light	1863	The sighing sound, the lights around the shore.	wswswswsws	10	1
Dante Gabriel Rossetti	Sudden Light	1863	You have been mine before,--	wswsws	6	1
Dante Gabriel Rossetti	Sudden Light	1863	How long ago I may not know:	wswswsws	8	1
Dante Gabriel Rossetti	Sudden Light	1863	But just when at that swallow's soar	wswswsws	8	1
Dante Gabriel Rossetti	Sudden Light	1863	Your neck turned so,	wsws	4	1
Dante Gabriel Rossetti	Sudden Light	1863	Some veil did fall,--I knew it all of yore.	wswswswsws	10	1
Dante Gabriel Rossetti	Sudden Light	1863	Then, now,--perchance again!	wswsws	6	1
Dante Gabriel Rossetti	Sudden Light	1863	O round mine eyes your tresses shake!	wswswsws	8	1
Dante Gabriel Rossetti	Sudden Light	1863	Shall we not lie as we have lain	wswswsws	8	1
Dante Gabriel Rossetti	Sudden Light	1863	Thus for Love's sake,	wsws	4	1
Dante Gabriel Rossetti	Sudden Light	1863	And sleep, and wake, yet never break the chain?	wswswswsws	10	1
Algernon Charles Swinburne	The Roundel	1883	A roundel is wrought as a ring or a starbright sphere,	wwswwswwswwswws	15	1
Algernon Charles Swinburne	The Roundel	1883	With craft of delight and with cunning of sound unsought,	wwswwswwswwswws	15	1
Algernon Charles Swinburne	The Roundel	1883	That the heart of the hearer may smile if to pleasure his ear	wwswwswwswwswws	15	1
Algernon Charles Swinburne	The Roundel	1883	A roundel is wrought.	wwswws	6	1
Algernon Charles Swinburne	The Roundel	1883	Its jewel of music is carven of all or of aught--	wwswwswwswwswws	15	1
Algernon Charles Swinburne	The Roundel	1883	Love, laughter, or mourning--remembrance of rapture or fear--	wwswwswwswwswws	15	1
Algernon Charles Swinburne	The Roundel	1883	That fancy may fashion to hang in the ear of thought.	wwswwswwswwswws	15	1
Algernon Charles Swinburne	The Roundel	1883	As a bird's quick song runs round, and the hearts in us hear	wwswwswwswwswws	15	1
Algernon Charles Swinburne	The Roundel	1883	Pause answer to pause, and again the same strain caught,	wwswwswwswwswws	15	1
Algernon Charles Swinburne	The Roundel	1883	So moves the device whence, round as a pearl or tear,	wwswwswwswwswws	15	1
Algernon Charles Swinburne	The Roundel	1883	A roundel is wrought.	wwswws	6	1
Alfred Tennyson	Enoch Arden	1859	Long lines of cliff breaking have left a chasm;	wswswswsws	10	1
Alfred Tennyson	Enoch Arden	1859	And in the chasm are foam and yellow sands;	wswswswsws	10	1
Alfred Tennyson	Enoch Arden	1859	Beyond red roofs about a narrow wharf	wswswswsws	10	1
Alfred Tennyson	Enoch Arden	1859	In cluster; then a mouldered church; and higher	wswswswsws	10	1
Alfred Tennyson	Enoch Arden	1859	A long street climbs to one tall-towered mill;	wswswswsws	10	1
Alfred Tennyson	Enoch Arden	1859	And high in heaven behind it a gray down	wswswswsws	10	1
Alfred Tennyson	Enoch Arden	1859	With Danish barrows; and a hazel wood,	wswswswsws	10	1
Alfred Tennyson	Enoch Arden	1859	By autumn nutters haunted, flourishes	wswswswsws	10	1
Alfred Tennyson	Enoch Arden	1859	Green in a cuplike hollow of the down.	wswswswsws	10	1
from In Memoriam; section 7	Alfred Lord Tennyson	1850	Dark house, by which once more I stand	wswswsws	8	1
from In Memoriam; section 7	Alfred Lord Tennyson	1850	Here in the long unlovely street,	wswswsws	8	1
from In Memoriam; section 7	Alfred Lord Tennyson	1850	Doors, where my heart was used to beat	wswswsws	8	1
from In Memoriam; section 7	Alfred Lord Tennyson	1850	So quickly, waiting for a hand,	wswswsws	8	1
from In Memoriam; section 7	Alfred Lord Tennyson	1850	A hand that can be clasped no more-	wswswsws	8	1
from In Memoriam; section 7	Alfred Lord Tennyson	1850	Behold me, for I cannot sleep,	wswswsws	8	1
from In Memoriam; section 7	Alfred Lord Tennyson	1850	And like a guilty thing I creep	wswswsws	8	1
from In Memoriam; section 7	Alfred Lord Tennyson	1850	At earliest morning to the door.	wswswsws	8	1
from In Memoriam; section 7	Alfred Lord Tennyson	1850	He is not here; but far away	wswswsws	8	1
from In Memoriam; section 7	Alfred Lord Tennyson	1850	The noise of life begins again,	wswswsws	8	1
from In Memoriam; section 7	Alfred Lord Tennyson	1850	And ghastly through the drizzling rain	wswswsws	8	1
from In Memoriam; section 7	Alfred Lord Tennyson	1850	On the bald street breaks the blank day.	wswswsws	8	1
Alfred Lord Tennyson	The Eagle	1851	He clasps the crag with crooked hands;	wswswsws	8	1
Alfred Lord Tennyson	The Eagle	1851	Close to the sun in lonely lands,	wswswsws	8	1
Alfred Lord Tennyson	The Eagle	1851	Ringed with the azure world, he stands.	wswswsws	8	1
Alfred Lord Tennyson	The Eagle	1851	The wrinkled sea beneath him crawls;	wswswsws	8	1
Alfred Lord Tennyson	The Eagle	1851	He watches from his mountain walls,	wswswsws	8	1
Alfred Lord Tennyson	The Eagle	1851	And like a thunderbolt he falls.	wswswsws	8	1
Alfred Lord Tennyson	The Kraken	1830	Below the thunders of the upper deep,	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	Far, far beneath in the abysmal sea,	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	His ancient, dreamless, uninvaded sleep	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	The Kraken sleepeth: faintest sunlights flee	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	About his shadowy sides: above him swell	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	Huge sponges of millennial growth and height;	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	And far away into the sickly light,	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	From many a wondrous grot and secret cell	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	Unnumbered and enormous polypi	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	Winnow with giant arms the slumbering green.	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	There hath he lain for ages and will lie	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	Battening upon huge seaworms in his sleep,	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	Until the latter fire shall heat the deep;	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	Then once by man and angels to be seen,	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	In roaring he shall rise and on the surface die.	wswswswsws	10	1
Edward Thomas	Rain	1916	Rain, midnight rain, nothing but the wild rain	wswswswsws	10	1
Edward Thomas	Rain	1916	On this bleak hut, and solitude, and me	wswswswsws	10	1
Edward Thomas	Rain	1916	Remembering again that I shall die	wswswswsws	10	1
Edward Thomas	Rain	1916	And neither hear the rain nor give it thanks	wswswswsws	10	1
Edward Thomas	Rain	1916	For washing me cleaner than I have been	wswswswsws	10	1
Edward Thomas	Rain	1916	Since I was born unto this solitude.	wswswswsws	10	1
Edward Thomas	Rain	1916	Blessed are the dead that the rain rains upon:	wswswswsws	10	1
Edward Thomas	Rain	1916	But here I pray that none whom once I loved	wswswswsws	10	1
Edward Thomas	Rain	1916	Is dying tonight or lying still awake	wswswswsws	10	1
Edward Thomas	Rain	1916	Solitary, listening to the rain,	wswswswsws	10	1
Edward Thomas	Rain	1916	Either in pain or thus in sympathy	wswswswsws	10	1
Edward Thomas	Rain	1916	Helpless among the living and the dead,	wswswswsws	10	1
Edward Thomas	Rain	1916	Like a cold water among broken reeds,	wswswswsws	10	1
Edward Thomas	Rain	1916	Myriads of broken reeds all still and stiff,	wswswswsws	10	1
Edward Thomas	Rain	1916	Like me who have no love which this wild rain	wswswswsws	10	1
Edward Thomas	Rain	1916	Has not dissolved except the love of death,	wswswswsws	10	1
Edward Thomas	Rain	1916	If love it be towards what is perfect and	wswswswsws	10	1
Edward Thomas	Rain	1916	Cannot, the tempest tells me, disappoint.	wswswswsws	10	1
